frame.number,frame.len,frame.time_epoch,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,udp.srcport,udp.dstport,tls.handshake.extensions_server_name,tls.record.version,tls.handshake.type,quic.long.packet_type,quic.version,anomaly
0.0012224938875305,0.0163043478260869,0.0032736659049987,288,9,3,0.0069167497507477,0.9938465852442672,0.0,0.0,0.0,2,4,2,3,2,-1
0.0019747978183186,0.0176630434782608,0.0045231878757476,231,9,1,0.0,0.0,0.0,0.0067756260586915,0.9501167707172622,2,4,2,3,2,-1
0.0031032537145006,0.0088315217391304,0.0061403214931488,6,1,3,0.9457876370887336,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0034794056798946,0.0441576086956521,0.0073554515838623,299,9,3,0.0069167497507477,0.9695912263210368,0.0,0.0,0.0,2,1,2,3,2,-1
0.0037615196539401,1.0,0.008184015750885,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0038555576452886,1.0,0.008184015750885,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0039495956366372,1.0,0.008184015750885,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0040436336279857,0.9381793478260868,0.008184015750885,150,40,1,0.0,0.0,0.0,0.0817042835996276,0.0817242379375085,2,4,2,3,2,-1
0.0057363174722587,0.3029891304347826,0.0122977793216705,83,40,1,0.0,0.0,0.0,0.0817042835996276,0.0817242379375085,2,4,2,3,2,-1
0.0074290013165318,0.076766304347826,0.0163232684135437,44,43,1,0.0,0.0,0.0,0.8459918509362268,0.1858867705646207,2,4,2,3,2,-1
0.0081813052473199,0.0163043478260869,0.0177958607673645,112,9,3,0.0069167497507477,0.9457876370887336,0.0,0.0,0.0,2,4,2,3,2,-1
0.0090276471694564,0.0441576086956521,0.0191112756729125,288,9,3,0.0069167497507477,0.9938465852442672,0.0,0.0,0.0,2,1,2,3,2,-1
0.0091216851608049,0.0163043478260869,0.0194272696971893,6,59,3,0.9938465852442672,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0119428249012601,0.0163043478260869,0.0224180221557617,6,60,3,0.9695912263210368,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0149520406244122,0.1154891304347826,0.0285726189613342,161,47,1,0.0,0.0,0.0,0.8516992476613409,0.0290171416360111,2,4,2,3,2,-1
0.0181493323302614,0.0849184782608695,0.0355031490325927,79,47,1,0.0,0.0,0.0,0.9071556104930644,0.0290171416360111,2,4,2,3,2,-1
0.0184314463043069,0.1786684782608695,0.0364138484001159,126,24,1,0.0,0.0,0.0,0.8380411726106,0.8382458443362385,2,4,2,3,2,-1
0.0204062441226255,0.0339673913043478,0.0384763181209564,21,44,1,0.0,0.0,0.0,0.7865525187321645,0.1017660616976783,2,4,2,3,2,-1
0.0221929659582471,0.1154891304347826,0.0411948263645172,85,47,1,0.0,0.0,0.0,0.8657083123502572,0.0290171416360111,2,4,2,3,2,-1
0.0236975738198232,0.374320652173913,0.0445178151130676,84,40,1,0.0,0.0,0.0,0.0817042835996276,0.0817242379375085,2,4,2,3,2,-1
0.0238856498025202,0.1154891304347826,0.0449508726596832,51,47,1,0.0,0.0,0.0,0.7501411588762228,0.0290171416360111,2,4,2,3,2,-1
0.0240737257852172,0.0122282608695652,0.0449508726596832,106,9,3,0.1196566550348953,0.843391699900299,0.0,0.0,0.0,2,4,2,3,2,-1
0.0267067895429753,0.0081521739130434,0.0512687265872955,6,17,3,0.843391699900299,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.0268008275343238,0.0163043478260869,0.0515619814395904,189,20,3,0.947532402791625,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.0269889035170208,0.0353260869565217,0.0515848398208618,17,30,0,0.947532402791625,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.0283994733872484,0.3498641304347826,0.0575691163539886,23,40,1,0.0,0.0,0.0,0.0817042835996276,0.0817242379375085,2,4,2,3,2,-1
0.0286815873612939,0.076766304347826,0.058663010597229,249,43,1,0.0,0.0,0.0,0.7581223580399519,0.1858867705646207,2,4,2,3,2,-1
0.030938499153658,0.0849184782608695,0.0650371611118316,87,47,1,0.0,0.0,0.0,1.0000000000000002,0.0290171416360111,2,4,2,3,2,-1
0.0320669550498401,0.0203804347826086,0.0684525370597839,239,42,1,0.0,0.0,0.0,0.8033084588502801,0.137316257841955,2,4,2,3,2,-1
0.0326311829979311,0.046195652173913,0.0713749229907989,6,45,1,0.0,0.0,0.0,0.974331975156038,0.0067772808450231,2,4,2,3,2,-1
0.0334775249200677,1.0,0.0731942355632782,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0335715629114162,1.0,0.0731942355632782,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0336656009027647,1.0,0.0731942355632782,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0344179048335527,1.0,0.0735305845737457,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0345119428249012,1.0,0.0735305845737457,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0346059808162497,1.0,0.0735305845737457,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0348880947902952,1.0,0.0741495490074157,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0349821327816437,1.0,0.0741495490074157,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0350761707729922,1.0,0.0741495490074157,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0351702087643408,1.0,0.0741495490074157,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0368628926086138,0.0163043478260869,0.07795050740242,129,27,3,0.9785954636091724,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.0369569305999623,0.0353260869565217,0.0779775381088256,14,19,0,0.9785954636091724,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.0375211585480534,0.0326086956521739,0.0801721513271331,266,9,1,0.0,0.0,0.0,0.0067756260586915,0.9745699326851158,2,4,2,3,2,-1
0.0401542223058115,0.0163043478260869,0.088541567325592,92,22,3,0.902869516450648,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.04024826029716,0.0353260869565217,0.0885624289512634,11,13,0,0.902869516450648,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.041000564227948,0.0339673913043478,0.0905646681785583,78,44,1,0.0,0.0,0.0,0.953852492789452,0.1017660616976783,2,4,2,3,2,-1
0.0417528681587361,1.0,0.0936081707477569,150,40,1,0.0,0.0,0.0,0.0,0.0,2,4,2,3,2,-1
0.0446680458905397,0.0163043478260869,0.1044227182865142,257,4,3,0.8015796360917248,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.0447620838818882,0.0224184782608695,0.1044227182865142,161,41,1,0.0,0.0,0.0,0.9289780097361474,0.0817547662296032,2,4,2,3,2,-1
0.0448561218732367,0.0353260869565217,0.1044473946094513,8,6,0,0.8015796360917248,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.0477712996050404,0.1154891304347826,0.1153864562511444,211,47,1,0.0,0.0,0.0,0.7639670985365259,0.0290171416360111,2,4,2,3,2,-1
0.0479593755877374,0.0163043478260869,0.1159108579158783,139,15,3,0.8987101196410767,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.0480534135790859,0.0353260869565217,0.1160558462142944,15,21,0,0.8987101196410767,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.0490878314839195,0.0849184782608695,0.1201401054859161,48,47,1,0.0,0.0,0.0,0.7706206412428086,0.0290171416360111,2,4,2,3,2,-1
0.0518149332330261,0.1154891304347826,0.1265813112258911,27,47,1,0.0,0.0,0.0,0.910985975674892,0.0290171416360111,2,4,2,3,2,-1
0.0519089712243746,0.4456521739130434,0.1267401278018951,200,47,1,0.0,0.0,0.0,0.9810312991194738,0.0565231328133347,2,4,2,3,2,-1
0.0526612751551626,0.1154891304347826,0.1279148459434509,203,47,1,0.0,0.0,0.0,0.9469395229593004,0.0290171416360111,2,4,2,3,2,-1
0.0562347188264058,0.046195652173913,0.1410801708698272,6,53,1,0.0,0.0,0.0,0.9741030688702712,0.0067772808450231,2,4,2,3,2,-1
0.0597141245063005,0.076766304347826,0.1518885493278503,258,43,1,0.0,0.0,0.0,0.8397808603824262,0.1858867705646207,2,4,2,3,2,-1
0.0614068083505736,0.0224184782608695,0.1597546935081482,161,41,1,0.0,0.0,0.0,0.9289780097361474,0.0817547662296032,2,4,2,3,2,-1
0.0615948843332706,0.1154891304347826,0.1615315079689026,161,47,1,0.0,0.0,0.0,0.8516992476613409,0.0290171416360111,2,4,2,3,2,-1
0.0616889223246191,0.1956521739130435,0.1615315079689026,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,3,1,3,2,-1
0.0636637201429377,0.1786684782608695,0.1674419939517974,126,24,1,0.0,0.0,0.0,0.8380411726106,0.8382458443362385,2,4,2,3,2,-1
0.0645100620650742,0.0339673913043478,0.1696952879428863,21,44,1,0.0,0.0,0.0,0.7865525187321645,0.1017660616976783,2,4,2,3,2,-1
0.0651683280045138,0.1154891304347826,0.1737673282623291,85,47,1,0.0,0.0,0.0,0.8657083123502572,0.0290171416360111,2,4,2,3,2,-1
0.0659206319353018,0.093070652173913,0.1745291054248809,161,47,1,0.0,0.0,0.0,0.9824505180912269,0.0290171416360111,2,4,2,3,2,-1
0.0670490878314839,0.076766304347826,0.1764880418777465,243,43,1,0.0,0.0,0.0,0.8372476308199424,0.1858867705646207,2,4,2,3,2,-1
0.0676133157795749,0.1154891304347826,0.1781272888183593,51,47,1,0.0,0.0,0.0,0.7501411588762228,0.0290171416360111,2,4,2,3,2,-1
0.0680835057363174,0.0163043478260869,0.1785876452922821,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0681775437276659,0.0706521739130434,0.1785939335823059,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,2,2,3,2,-1
0.0682715817190144,0.0475543478260869,0.1785957813262939,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,1,2,3,2,-1
0.0683656197103629,0.0414402173913043,0.1785973608493805,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,1,2,3,2,-1
0.0684596577017114,0.0400815217391304,0.1785989105701446,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,1,2,3,2,-1
0.06855369569306,0.1372282608695652,0.1786005198955536,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,1,2,3,2,-1
0.0699642655632875,0.0163043478260869,0.1842131316661834,189,20,3,0.947532402791625,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.070058303554636,0.0353260869565217,0.1842240095138549,17,30,0,0.947532402791625,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.0708106074854241,0.0163043478260869,0.1868119239807129,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0709046454767726,0.0163043478260869,0.1868119239807129,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0709986834681211,0.0163043478260869,0.1868119239807129,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0710927214594696,0.0163043478260869,0.1868119239807129,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0711867594508181,0.0163043478260869,0.1868119239807129,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0712807974421666,0.2112771739130435,0.1868119239807129,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.0714688734248636,0.0577445652173913,0.1870539188385009,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.0715629114162121,0.0373641304347826,0.1870539188385009,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.0717509873989091,0.203125,0.1870539188385009,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.0718450253902576,1.0,0.1873124241828918,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0719390633816061,1.0,0.1873124241828918,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0720331013729546,0.076766304347826,0.1873124241828918,76,43,1,0.0,0.0,0.0,0.9329914999465886,0.1858867705646207,2,4,2,3,2,-1
0.0722211773556516,1.0,0.1873124241828918,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0723152153470001,1.0,0.1873124241828918,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0725032913296972,1.0,0.1877213418483734,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0725973293210457,1.0,0.1877213418483734,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0726913673123942,1.0,0.1879427134990692,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0727854053037427,1.0,0.1879427134990692,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0728794432950912,1.0,0.1881516277790069,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0729734812864397,1.0,0.1881516277790069,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0731615572691367,1.0,0.1883450150489807,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0732555952604852,1.0,0.1883450150489807,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,2,2,3,2,-1
0.0734436712431822,1.0,0.1884590685367584,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0736317472258792,1.0,0.188747376203537,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0737257852172277,1.0,0.188747376203537,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0740078991912732,1.0,0.1889159977436065,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0741019371826217,1.0,0.1889159977436065,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0742900131653187,1.0,0.1892336905002594,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0743840511566673,1.0,0.1892336905002594,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0744780891480157,1.0,0.189474880695343,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0745721271393643,1.0,0.189474880695343,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0747602031220613,1.0,0.1896834075450897,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.0749482791047583,1.0,0.1896834075450897,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0750423170961068,0.7527173913043478,0.1896834075450897,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.0757946210268948,0.0163043478260869,0.1911188662052154,146,8,3,0.9304274675972084,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.0758886590182433,0.0353260869565217,0.1912775039672851,7,3,0,0.9304274675972084,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.0765469249576829,0.0163043478260869,0.1939282715320587,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0766409629490314,0.0163043478260869,0.1939356327056884,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0767350009403799,0.0163043478260869,0.1939377188682556,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0768290389317284,0.0163043478260869,0.1939395666122436,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0769230769230769,0.0163043478260869,0.1939414143562317,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0770171149144254,0.0163043478260869,0.1939432621002197,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0771111529057739,0.0163043478260869,0.1939450800418853,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0772051908971224,0.0244565217391304,0.1939469277858734,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0772992288884709,0.0244565217391304,0.193948894739151,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0773932668798194,0.0244565217391304,0.1939508616924286,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0774873048711679,0.0244565217391304,0.1939541399478912,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0775813428625164,0.0244565217391304,0.1939561069011688,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0776753808538649,0.0244565217391304,0.193958044052124,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0777694188452134,0.045516304347826,0.1939603090286255,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,1,2,3,2,-1
0.079744216663532,1.0,0.2016012966632843,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.0806845965770171,0.0163043478260869,0.2048691809177398,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0811547865337596,0.0163043478260869,0.2071050107479095,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
0.0812488245251081,0.0679347826086956,0.207869291305542,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,1,2,3,2,-1
0.0835057363174722,0.2207880434782608,0.216100662946701,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.0849163061876998,1.0,0.217399775981903,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,2,2,3,2,-1
0.0861388000752303,1.0,0.218876451253891,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,2,2,3,2,-1
0.0863268760579274,0.3994565217391304,0.2191063463687896,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.0869851419973669,0.093070652173913,0.2208363115787506,107,47,1,0.0,0.0,0.0,0.9926597384364176,0.0290171416360111,2,4,2,3,2,-1
0.0873612939627609,0.0163043478260869,0.221849262714386,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0874553319541094,0.0163043478260869,0.2218556702136993,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0876434079368064,0.0339673913043478,0.2220252156257629,78,44,1,0.0,0.0,0.0,0.953852492789452,0.1017660616976783,2,4,2,3,2,-1
0.0877374459281549,0.0163043478260869,0.222172200679779,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0878314839195034,0.0163043478260869,0.2221772968769073,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0879255219108519,0.0163043478260869,0.2221788763999939,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0880195599022004,0.0163043478260869,0.2221801877021789,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.088113597893549,0.0163043478260869,0.222181349992752,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0882076358848975,0.0163043478260869,0.2221826612949371,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.088301673876246,0.0163043478260869,0.2221839725971222,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0883957118675945,0.0163043478260869,0.2221853137016296,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.088489749858943,0.0163043478260869,0.2221866250038147,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0885837878502915,0.0163043478260869,0.2221879363059997,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.08867782584164,0.0163043478260869,0.2221900224685669,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.0899003197291705,0.0672554347826086,0.2261780798435211,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,1,2,3,2,-1
0.089994357720519,0.1154891304347826,0.2265816330909729,33,47,1,0.0,0.0,0.0,0.9089563399410948,0.0290171416360111,2,4,2,3,2,-1
0.0916870415647921,0.2207880434782608,0.2335981130599975,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.0932856874177167,1.0,0.23452690243721,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,2,2,3,2,-1
0.0942260673312018,0.6297554347826086,0.2350738644599914,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.0971412450630054,0.0672554347826086,0.2420903444290161,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,1,2,3,2,-1
0.1004325747602031,0.2133152173913043,0.2481516599655151,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.1023133345871732,1.0,0.2492548823356628,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,2,2,3,2,-1
0.1037239044574007,1.0,0.2509210407733917,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,2,2,3,2,-1
0.1038179424487493,0.2710597826086957,0.2509210407733917,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.1064510062065074,0.0672554347826086,0.2556122243404388,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,1,2,3,2,-1
0.1075794621026894,0.076766304347826,0.2590798735618591,88,43,1,0.0,0.0,0.0,0.9473515542736805,0.1858867705646207,2,4,2,3,2,-1
0.1076735000940379,0.1154891304347826,0.2596342861652374,27,47,1,0.0,0.0,0.0,0.910985975674892,0.0290171416360111,2,4,2,3,2,-1
0.1079556140680835,0.0163043478260869,0.2610267102718353,265,29,3,0.8500903539381853,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.108049652059432,0.0353260869565217,0.2610572874546051,9,7,0,0.8500903539381853,0.1196566550348953,0.0,0.0,0.0,2,4,2,3,2,-1
0.108237728042129,0.2207880434782608,0.2617758810520172,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.1101184878690991,1.0,0.2629856467247009,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,2,2,3,2,-1
0.1104006018431446,0.2540760869565217,0.2633140981197357,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.1117171337220237,0.1154891304347826,0.2678341567516327,27,47,1,0.0,0.0,0.0,0.9110012360939432,0.0290171416360111,2,4,2,3,2,-1
0.1121873236787662,0.0672554347826086,0.269011378288269,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,1,2,3,2,-1
0.1138800075230393,0.0122282608695652,0.2750302851200104,305,48,1,0.0,0.0,0.0,0.8016755940118117,0.0604002259093615,2,4,2,3,2,-1
0.1139740455143878,0.0122282608695652,0.2750302851200104,305,48,1,0.0,0.0,0.0,0.8671733125791635,0.0604002259093615,2,4,2,3,2,-1
0.1140680835057363,0.0122282608695652,0.2750302851200104,305,48,1,0.0,0.0,0.0,0.8217277846449664,0.0604002259093615,2,4,2,3,2,-1
0.1142561594884333,0.2201086956521739,0.2756490111351013,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,1,2,3,2,-1
0.117547489185631,0.0244565217391304,0.2777850925922394,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.1176415271769795,0.0244565217391304,0.2777900993824005,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.117735565168328,0.0244565217391304,0.2777920663356781,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.118299793116419,0.0244565217391304,0.2782550156116485,6,32,3,0.9709776919242272,0.0069167497507477,0.0,0.0,0.0,2,4,2,3,2,-1
0.118675945081813,0.4999999999999999,0.2784862220287323,218,9,3,0.0069167497507477,0.9709776919242272,0.0,0.0,0.0,2,4,2,3,2,-1
